id,title,revenue,id_movie,name_companies
496,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,261572744,496,Four By Two Productions
1417,Pan's Labyrinth,83258226,1417,Estudios Picasso
1417,Pan's Labyrinth,83258226,1417,Esperanto Filmoj
1417,Pan's Labyrinth,83258226,1417,Tequila Gang
24751,The Conqueror,0,24751,RKO Radio Pictures
4643,The Guardian,55011732,4643,Contrafilm
4643,The Guardian,55011732,4643,Firm Films
4643,The Guardian,55011732,4643,Touchstone Pictures
4643,The Guardian,55011732,4643,Beacon Pictures
4643,The Guardian,55011732,4643,Eyetronics
7484,Open Season,197309027,7484,Sony Pictures Animation
9842,School for Scoundrels,17807569,9842,Dimension Films
111642,St. Martin's Lane,0,111642,Mayflower Pictures Corporation
27275,G.O.R.A.,0,27275,Böcek Yapım
27275,G.O.R.A.,0,27275,Besiktas Kültür Merkezi (BKM)
27275,G.O.R.A.,0,27275,Böcek Film
1422,The Departed,289847354,1422,Vertigo Entertainment
1422,The Departed,289847354,1422,Media Asia Films
1422,The Departed,289847354,1422,Warner Bros.
1422,The Departed,289847354,1422,Initial Entertainment Group (IEG)
1422,The Departed,289847354,1422,Plan B Entertainment
10781,The Texas Chainsaw Massacre: The Beginning,0,10781,New Line Cinema
10781,The Texas Chainsaw Massacre: The Beginning,0,10781,Next Entertainment
10781,The Texas Chainsaw Massacre: The Beginning,0,10781,Platinum Dunes
10781,The Texas Chainsaw Massacre: The Beginning,0,10781,Vortex/Henkel/Hooper
10781,The Texas Chainsaw Massacre: The Beginning,0,10781,Texas Chainsaw Productions
9794,Employee of the Month,38368909,9794,Lionsgate
9978,Stormbreaker,23937870,9978,Isle of Man Film
9978,Stormbreaker,23937870,9978,"Weinstein Company, The"
9978,Stormbreaker,23937870,9978,Samuelson Productions
30025,Sirocco,0,30025,Columbia Pictures
30025,Sirocco,0,30025,Santana Pictures Corporation
14812,"Hawaii, Oslo",0,14812,Paradox Spillefilm A/S
164687,Dante's Inferno,0,164687,Fox Film Corporation
8332,Antibodies,0,8332,Kinowelt Filmproduktion
8332,Antibodies,0,8332,MedienKontor Movie GmbH
3593,Dr. Cyclops,0,3593,Paramount Pictures
7510,Running with Scissors,6754898,7510,TriStar Pictures
28115,Dillinger,0,28115,King Brothers Productions
28297,Brute Force,0,28297,Mark Hellinger Productions
28297,Brute Force,0,28297,Universal International Pictures (UI)
16548,Ellie Parker,0,16548,Strand Releasing
1975,The Grudge 2,39143839,1975,Columbia Pictures Corporation
1975,The Grudge 2,39143839,1975,Ghost House Pictures
1975,The Grudge 2,39143839,1975,Vertigo Entertainment
9895,Man of the Year,41237648,9895,Universal Pictures
9895,Man of the Year,41237648,9895,Morgan Creek Productions
8975,The Marine,22165608,8975,Twentieth Century Fox Film Corporation
8975,The Marine,22165608,8975,Pacific Film and Television Commission
8975,The Marine,22165608,8975,WWE Studios
9672,Infamous,1151330,9672,Killer Films
9672,Infamous,1151330,9672,Longfellow Pictures
9672,Infamous,1151330,9672,Warner Independent Pictures (WIP)
9672,Infamous,1151330,9672,Jack and Henry Productions Inc.
15005,One Night with the King,13391174,15005,Gener8Xion Entertainment
42236,Fellini's Casanova,0,42236,Produzioni Europee Associati (PEA)
42236,Fellini's Casanova,0,42236,Fast Film
52360,The Howards of Virginia,0,52360,Columbia Pictures
98498,The Last Bolshevik,0,98498,Centre National de la Cinématographie
98498,The Last Bolshevik,0,98498,Les Films de l'Astrophore
46774,Chapayev,0,46774,Lenfilm Studio
86,The Elementary Particles,0,86,MOOVIE - the art of entertainment GmbH
86,The Elementary Particles,0,86,Medienfonds German Film Productions GmbH & Co. KG
78479,Jackpot,0,78479,Jackpot Films Oy
10070,Feast,658573,10070,Neo Art & Logic
10070,Feast,658573,10070,Dimension Films
10070,Feast,658573,10070,Maloof Motion Pictures
13209,Offside,0,13209,Jafar Panahi Film Productions
13209,Offside,0,13209,Jafar Panahi Film Productions
13209,Offside,0,13209,Jafar Panahi Film Productions
13209,Offside,0,13209,Jafar Panahi Film Productions
1440,Little Children,14821658,1440,New Line Cinema
1440,Little Children,14821658,1440,Standard Film Company
1440,Little Children,14821658,1440,Bona Fide Productions
13364,Deliver Us from Evil,201275,13364,Disarming Films
43847,Marie Antoinette,0,43847,Metro-Goldwyn-Mayer (MGM)
28932,F.I.S.T.,11,28932,United Artists
28932,F.I.S.T.,11,28932,chateau productions
18925,Facing the Giants,10178331,18925,Destination Films
77198,Broadway Bill,0,77198,Columbia Pictures
1523,The Last King of Scotland,48027970,1523,Fox Searchlight Pictures
1523,The Last King of Scotland,48027970,1523,Cowboy Films
1523,The Last King of Scotland,48027970,1523,DNA Films
1523,The Last King of Scotland,48027970,1523,Scottish Screen
1523,The Last King of Scotland,48027970,1523,UK Film Council
1523,The Last King of Scotland,48027970,1523,Filmfour
1523,The Last King of Scotland,48027970,1523,Slate Films
1523,The Last King of Scotland,48027970,1523,Tatfilm
14201,The U.S. vs. John Lennon,0,14201,Authorized Pictures
1378,Shortbus,5179037,1378,Fortissimo Films
1378,Shortbus,5179037,1378,Process Productions
1378,Shortbus,5179037,1378,Q Television
9693,Children of Men,69959751,9693,Universal Pictures
9693,Children of Men,69959751,9693,Strike Entertainment
9693,Children of Men,69959751,9693,Hit & Run Productions
1124,The Prestige,109676311,1124,Warner Bros.
1124,The Prestige,109676311,1124,Touchstone Pictures
1124,The Prestige,109676311,1124,Syncopy
3683,Flags of Our Fathers,65900249,3683,DreamWorks SKG
3683,Flags of Our Fathers,65900249,3683,Amblin Entertainment
3683,Flags of Our Fathers,65900249,3683,Malpaso Productions
3683,Flags of Our Fathers,65900249,3683,Warner Bros.
14012,Flicka,21000000,14012,Twentieth Century Fox Film Corporation
14012,Flicka,21000000,14012,Fox 2000 Pictures
14012,Flicka,21000000,14012,Zucker/Netter Productions
43673,Sleeping Dogs Lie,0,43673,HareBrained Pictures
14097,9th Company,24000000,14097,Finnish Film Foundation
14097,9th Company,24000000,14097,Matila Röhr Productions (MRP)
14097,9th Company,24000000,14097,Yleisradio (YLE)
14097,9th Company,24000000,14097,Art Pictures Group
14097,9th Company,24000000,14097,Slovo
14097,9th Company,24000000,14097,Channel 1+1
14097,9th Company,24000000,14097,Telekanal STS
59500,Jade Warrior,0,59500,Arte
59500,Jade Warrior,0,59500,Finnish Film Foundation
59500,Jade Warrior,0,59500,Zweites Deutsches Fernsehen (ZDF)
59500,Jade Warrior,0,59500,Yleisradio (YLE)
59500,Jade Warrior,0,59500,Sandrew Metronome Distribution
59500,Jade Warrior,0,59500,Blind Spot Pictures Oy
59500,Jade Warrior,0,59500,Fu Works
59500,Jade Warrior,0,59500,Troika Entertainment GmbH
59500,Jade Warrior,0,59500,A-Film Distribution
59500,Jade Warrior,0,59500,Film Tower
59500,Jade Warrior,0,59500,Ming Productions
78507,Spies,0,78507,Universum Film (UFA)
78507,Spies,0,78507,Fritz Lang-Film
8194,A Guide To Recognizing Your Saints,516139,8194,Original Media
8194,A Guide To Recognizing Your Saints,516139,8194,Belladonna Productions
8194,A Guide To Recognizing Your Saints,516139,8194,Xingu Films
6077,13 Tzameti,767311,6077,Weltecho
6077,13 Tzameti,767311,6077,Solimane Productions
214,Saw III,163876815,214,Lions Gate Films
214,Saw III,163876815,214,Twisted Pictures
214,Saw III,163876815,214,Evolution Entertainment
1123,Catch a Fire,4291965,1123,Mirage Enterprises
1123,Catch a Fire,4291965,1123,Studio Canal
1123,Catch a Fire,4291965,1123,Working Title Films
50573,Little Secrets,0,50573,Samuel Goldwyn Films
36922,The Kaiser's Lackey,0,36922,Deutsche Film (DEFA)
43071,Corto Maltese in Siberia,0,43071,Rai Cinema
59087,5 Fingers,0,59087,Twentieth Century Fox Film Corporation
14620,The Butterfly Effect 2,0,14620,New Line Cinema
14620,The Butterfly Effect 2,0,14620,FilmEngine
14620,The Butterfly Effect 2,0,14620,BenderSpink
43884,The Charge of the Light Brigade,2736000,43884,Warner Bros.
80427,Platform,0,80427,Office Kitano
80427,Platform,0,80427,Bandai Entertainment Inc.
80427,Platform,0,80427,Hu Tong Communications
80427,Platform,0,80427,Artcam International
80427,Platform,0,80427,T-Mark
21156,Lunacy,0,21156,MEDIA Programme of the European Union
21156,Lunacy,0,21156,Ceská Televize
21156,Lunacy,0,21156,Athanor
21156,Lunacy,0,21156,Barrandov Studios
21156,Lunacy,0,21156,Ministry of Culture of the Slovak Republic
21156,Lunacy,0,21156,The Czech Republic State Fund for Support and Development of Cinematography
21156,Lunacy,0,21156,Eurimages Council of Europe
11619,Flushed Away,64459316,11619,Aardman Animations
11619,Flushed Away,64459316,11619,DreamWorks Animation
1427,Perfume: The Story of a Murderer,132180323,1427,Davis-Films
1427,Perfume: The Story of a Murderer,132180323,1427,Nouvelles Éditions de Films (NEF)
1427,Perfume: The Story of a Murderer,132180323,1427,Rising Star
1427,Perfume: The Story of a Murderer,132180323,1427,VIP Medienfonds 4
1427,Perfume: The Story of a Murderer,132180323,1427,Ikiru Films
1427,Perfume: The Story of a Murderer,132180323,1427,Constantin Film Produktion
1427,Perfume: The Story of a Murderer,132180323,1427,Castelao Producciones
23030,Arabesque,0,23030,Universal Pictures
23030,Arabesque,0,23030,Stanley Donen Films
13767,The Santa Clause 3: The Escape Clause,84500122,13767,Walt Disney Pictures
13767,The Santa Clause 3: The Escape Clause,84500122,13767,Boxing Cat Films
13767,The Santa Clause 3: The Escape Clause,84500122,13767,Outlaw Productions (I)
13767,The Santa Clause 3: The Escape Clause,84500122,13767,Santa Frost Productions
19109,The Long Weekend,0,19109,Brightlight Pictures
33218,Daddy Long Legs,0,33218,Twentieth Century Fox Film Corporation
24553,All the Invisible Children,0,24553,MK Film Productions S.r.l.
21057,Ocean Waves,0,21057,Tokuma Shoten
21057,Ocean Waves,0,21057,Studio Ghibli
21057,Ocean Waves,0,21057,Nippon Television Network (NTV)
68736,Joe Cocker - Mad Dogs & Englishmen,0,68736,A&M Films
68736,Joe Cocker - Mad Dogs & Englishmen,0,68736,Creative Film Associates
67880,Four Daughters,0,67880,Warner Bros.
35561,Arizona,0,35561,Columbia Pictures
60567,The Big City,0,60567,R.D.Banshal & Co.
4928,"The World, the Flesh and the Devil",0,4928,HarBel Productions
27295,Mom and Dad Save the World,0,27295,Mercury
27295,Mom and Dad Save the World,0,27295,Home Box Office (HBO)
27295,Mom and Dad Save the World,0,27295,Cinema Plus
27295,Mom and Dad Save the World,0,27295,Douglas
12486,Farce of the Penguins,0,12486,FOTP Productions
20785,Emmet Otter's Jug-Band Christmas,0,20785,"Jim Henson Company, The"
9726,A Good Year,42064105,9726,Fox 2000 Pictures
9726,A Good Year,42064105,9726,Scott Free Productions
36215,Vital,0,36215,Kaijyu Theater
61650,A Foreign Affair,0,61650,Paramount Pictures
10093,The Return,11992014,10093,Rogue Pictures
10093,The Return,11992014,10093,Intrepid Pictures
10093,The Return,11992014,10093,Biscayne Pictures
10093,The Return,11992014,10093,Raygun Productions
10093,The Return,11992014,10093,Rosey Film Productions LLC
14799,For Your Consideration,5542025,14799,Shangri-La Entertainment
13542,Red Dust,0,13542,BBC Films
13542,Red Dust,0,13542,Industrial Development Corporation of South Africa
13542,Red Dust,0,13542,Distant Horizons
13542,Red Dust,0,13542,British Broadcasting Corporation (BBC)
13542,Red Dust,0,13542,Videovision Entertainment
8588,Shooting Dogs,0,8588,BBC Films
8588,Shooting Dogs,0,8588,Filmstiftung Nordrhein-Westfalen
8588,Shooting Dogs,0,8588,Egoli Tossell Film AG
8588,Shooting Dogs,0,8588,CrossDay Productions
8588,Shooting Dogs,0,8588,UK Film Council
8588,Shooting Dogs,0,8588,Zweites Deutsches Fernsehen (ZDF)
8588,Shooting Dogs,0,8588,ARTE
8588,Shooting Dogs,0,8588,Invicta Capital
36557,Casino Royale,599045960,36557,Eon Productions
36557,Casino Royale,599045960,36557,Stillking Films
36557,Casino Royale,599045960,36557,Babelsberg Film
9836,Happy Feet,384335608,9836,Kennedy Miller Productions
9836,Happy Feet,384335608,9836,Animal Logic
9809,Let's Go to Prison,4630045,9809,Universal Pictures
7551,Déjà Vu,180557550,7551,Jerry Bruckheimer Films
7551,Déjà Vu,180557550,7551,Scott Free Productions
7551,Déjà Vu,180557550,7551,Touchstone Pictures
10741,Bobby,0,10741,The Weinstein Company
10741,Bobby,0,10741,Bold Films
10741,Bobby,0,10741,Holly Wiersma Productions
9969,Deck the Halls,47231070,9969,Regency Enterprises
9969,Deck the Halls,47231070,9969,New Regency Pictures
9969,Deck the Halls,47231070,9969,Corduroy Films
9969,Deck the Halls,47231070,9969,All Lit Up Productions
2357,10 Items or Less,580527,2357,Revelations Entertainment
2357,10 Items or Less,580527,2357,Mockingbird Pictures
2357,10 Items or Less,580527,2357,Reveal Entertainment
1581,The Holiday,194168700,1581,Columbia Pictures
1581,The Holiday,194168700,1581,Universal Pictures
1581,The Holiday,194168700,1581,Waverly Films
1581,The Holiday,194168700,1581,Relativity Media
21600,I Wake Up Screaming,0,21600,Twentieth Century Fox Film Corporation
313,Snow Cake,1381665,313,Revolution Films
313,Snow Cake,1381665,313,Rhombus Media
7873,Harsh Times,5967038,7873,The Weinstein Company
14823,London to Brighton,0,14823,Steel Mill Pictures
14823,London to Brighton,0,14823,LTB Films Limited
14823,London to Brighton,0,14823,Wellington Films
27387,Gacy,0,27387,Peninsula Films
27387,Gacy,0,27387,DEJ Productions
27387,Gacy,0,27387,Rillington Production
8324,Fast Food Nation,0,8324,BBC Films
8324,Fast Food Nation,0,8324,Participant Productions
8324,Fast Food Nation,0,8324,HanWay Films
29415,La Bête Humaine,0,29415,Paris Film
29415,La Bête Humaine,0,29415,Lux Compagnie Cinématographique de France
27019,Celine and Julie Go Boating,0,27019,Les Films Christian Fechner
27019,Celine and Julie Go Boating,0,27019,Action Films
27019,Celine and Julie Go Boating,0,27019,Les Films 7
85505,Min and Bill,0,85505,Metro-Goldwyn-Mayer (MGM)
42822,"20,000 Years in Sing Sing",0,42822,First National Pictures
42822,"20,000 Years in Sing Sing",0,42822,Warner Bros.
5698,The Great Train Robbery,0,5698,Edison Manufacturing Company
36265,Simon of the Desert,0,36265,Sindicato de Trabajadores de la Producción Cinematográfica (STPC)
2179,Tenacious D in The Pick of Destiny,13405595,2179,New Line Cinema
2179,Tenacious D in The Pick of Destiny,13405595,2179,Red Hour Films
39219,The Facts of Life,0,39219,HLP
47156,It's a Wonderful World,0,47156,Metro-Goldwyn-Mayer
15152,"OSS 117: Cairo, Nest of Spies",0,15152,Artemis Film
14457,Reeker,0,14457,"Institution, The"
14457,Reeker,0,14457,Primal Pictures
14457,Reeker,0,14457,Afraid of the Dark
76211,Sitting Pretty,0,76211,Twentieth Century Fox Film Corporation
38450,The Last Hard Men,0,38450,Twentieth Century Fox Film Corporation
15804,A Brighter Summer Day,0,15804,Yang & His Gang Filmmakers
15804,A Brighter Summer Day,0,15804,Jane Balfour Films
14978,Moog,0,14978,ZU33
2447,The Nativity Story,0,2447,New Line Cinema
2447,The Nativity Story,0,2447,Sound for Film
2447,The Nativity Story,0,2447,Temple Hill Entertainment
10032,Van Wilder 2: The Rise of Taj,6086508,10032,Metro-Goldwyn-Mayer (MGM)
9796,Turistas,0,9796,2929 Productions
9796,Turistas,0,9796,Fox Atomic
9796,Turistas,0,9796,Stone Village Pictures
9796,Turistas,0,9796,BoZ Productions
1372,Blood Diamond,170877916,1372,Bedford Falls Productions
1372,Blood Diamond,170877916,1372,Lonely Film Productions GmbH & Co. KG.
1372,Blood Diamond,170877916,1372,Virtual Studios
1372,Blood Diamond,170877916,1372,Spring Creek Productions
1372,Blood Diamond,170877916,1372,Warner Bros.
1372,Blood Diamond,170877916,1372,Initial Entertainment Group (IEG)
1372,Blood Diamond,170877916,1372,Liberty Pictures
22440,Dracula's Daughter,0,22440,Universal Pictures
39554,Doc Savage: The Man of Bronze,0,39554,Warner Bros.
17604,She,0,17604,Hammer Film Productions
15077,Election 2,0,15077,China Star Entertainment
15077,Election 2,0,15077,Milky Way Image Company
54910,Off the Black,0,54910,Forensic Films
9986,Charlotte's Web,144000000,9986,Paramount Pictures
9986,Charlotte's Web,144000000,9986,Kerner Entertainment Company
2486,Eragon,249288105,2486,Ingenious Film Partners
2486,Eragon,249288105,2486,Twentieth Century Fox Film Corporation
2486,Eragon,249288105,2486,Dune Entertainment
2486,Eragon,249288105,2486,Major Studio Partners
2486,Eragon,249288105,2486,Fox 2000 Pictures
2486,Eragon,249288105,2486,Davis Entertainment
2486,Eragon,249288105,2486,Mid Atlantic Films
1246,Rocky Balboa,155721132,1246,Columbia Pictures
1246,Rocky Balboa,155721132,1246,Revolution Studios
1246,Rocky Balboa,155721132,1246,Rogue Marble
1246,Rocky Balboa,155721132,1246,Metro-Goldwyn-Mayer (MGM)
43970,Iron Island,0,43970,Sheherazad Media International
43970,Iron Island,0,43970,Farabi Cinema Foundation
18615,Fur: An Imaginary Portrait of Diane Arbus,2281089,18615,River Road Entertainment
18615,Fur: An Imaginary Portrait of Diane Arbus,2281089,18615,Edward R. Pressman Film
18615,Fur: An Imaginary Portrait of Diane Arbus,2281089,18615,Iron Film
40574,Girl Shy,0,40574,The Harold Lloyd Corporation
13210,The Dam Busters,0,13210,Associated British Picture Corporation
25060,Zombie Honeymoon,0,25060,Glass Eye Pix
12795,Another Gay Movie,745327,12795,TLA Releasing
12795,Another Gay Movie,745327,12795,Luna Filmproduktion
16066,Oyster Farmer,0,16066,Anthony Buckley Films
16066,Oyster Farmer,0,16066,Tempo Productions Ltd
95797,Waterloo Bridge,0,95797,Universal Studios
77966,Red-Headed Woman,0,77966,Metro-Goldwyn-Mayer
55819,Daniel,0,55819,Paramount Pictures
46948,Power,0,46948,Lorimar Productions
46948,Power,0,46948,Polar Entertainment
97519,Lost Horizon,0,97519,Columbia Pictures Corporation
43791,The Man Who Never Was,0,43791,Twentieth Century Fox Film Corporation
43791,The Man Who Never Was,0,43791,Sumar Productions
82944,Something Wild,0,82944,Prometheus Enterprises Inc.
14202,The Painted Veil,0,14202,Emotion Pictures
14202,The Painted Veil,0,14202,The Mark Gordon Company
14202,The Painted Veil,0,14202,Class 5 Films
14202,The Painted Veil,0,14202,Yari Film Group
14202,The Painted Veil,0,14202,Warner China Film HG Corporation
14202,The Painted Veil,0,14202,Stratus Film Co.
14202,The Painted Veil,0,14202,WIP
14202,The Painted Veil,0,14202,Bob Yari Productions
14202,The Painted Veil,0,14202,The Colleton Company
14202,The Painted Veil,0,14202,Dragon Studios
11170,We Are Marshall,43545364,11170,Legendary Pictures
11170,We Are Marshall,43545364,11170,Thunder Road Pictures
11170,We Are Marshall,43545364,11170,Wonderland Sound and Vision
11170,We Are Marshall,43545364,11170,Warner Bros.
12924,The Place Promised in Our Early Days,0,12924,ADV Films
12924,The Place Promised in Our Early Days,0,12924,CoMix Wave
30060,The Plague Dogs,0,30060,United Artists
30060,The Plague Dogs,0,30060,Nepenthe Productions
1247,The Good Shepherd,59908565,1247,Universal Pictures
1247,The Good Shepherd,59908565,1247,American Zoetrope
1247,The Good Shepherd,59908565,1247,Morgan Creek Productions
1125,Dreamgirls,154937680,1125,Paramount Pictures
1125,Dreamgirls,154937680,1125,DreamWorks SKG
1125,Dreamgirls,154937680,1125,Laurence Mark Productions
8436,The Page Turner,0,8436,Diaphana Films
8436,The Page Turner,0,8436,Les Films à Un Dollar
14277,Loose Change: 2nd Edition,0,14277,Polar Film   Medien GmbH
33583,The Decameron,0,33583,Les Productions Artistes Associés
33583,The Decameron,0,33583,Artemis Film
33583,The Decameron,0,33583,Produzioni Europee Associati (PEA)
1646,Freedom Writers,41170784,1646,Double Feature Films
1646,Freedom Writers,41170784,1646,Jersey Films
1646,Freedom Writers,41170784,1646,Kernos Filmproduktionsgesellschaft & Company
58923,When the Levees Broke: A Requiem in Four Acts,0,58923,40 Acres & A Mule Filmworks
47143,The Intruder,0,47143,Ognon Pictures
47143,The Intruder,0,47143,Arte France Cinéma
47143,The Intruder,0,47143,Conseil Régional de Franche-Comté
47143,The Intruder,0,47143,Centre National de la Cinématographie (CNC)
47143,The Intruder,0,47143,Pusan Film Commission
7736,Katzelmacher,0,7736,Antiteater-X-Film
1730,INLAND EMPIRE,849055,1730,Asymmetrical Productions
1730,INLAND EMPIRE,849055,1730,Inland Empire Productions
1730,INLAND EMPIRE,849055,1730,Studio Canal
1730,INLAND EMPIRE,849055,1730,Fundacja Kultury
1730,INLAND EMPIRE,849055,1730,Camerimage Festival
1730,INLAND EMPIRE,849055,1730,Absurda
42241,Sebastiane,0,42241,Megalovision
42241,Sebastiane,0,42241,Cinegate
42241,Sebastiane,0,42241,Disctac
20537,Caravaggio,0,20537,British Film Institute (BFI)
12812,Wild Side,0,12812,Maïa Films
12812,Wild Side,0,12812,AB3
12812,Wild Side,0,12812,Canal+
12812,Wild Side,0,12812,CinéCinéma
12812,Wild Side,0,12812,Arte France Cinéma
12812,Wild Side,0,12812,Zephyr Films
12812,Wild Side,0,12812,Centre National de la Cinématographie (CNC)
12812,Wild Side,0,12812,YC Alligator Film
8618,The History Boys,13401952,8618,DNA Films
8618,The History Boys,13401952,8618,BBC Films
8618,The History Boys,13401952,8618,UK Film Council
1259,Notes on a Scandal,49469904,1259,Fox Searchlight Pictures
1259,Notes on a Scandal,49469904,1259,Scott Rudin Productions
1259,Notes on a Scandal,49469904,1259,DNA Films
1259,Notes on a Scandal,49469904,1259,BBC Films
1259,Notes on a Scandal,49469904,1259,Ingenious Film Partners
1259,Notes on a Scandal,49469904,1259,UK Film Council
20842,Children Shouldn't Play with Dead Things,0,20842,Geneni Film Distributors
10908,Inferno,0,10908,Davis-Films
10908,Inferno,0,10908,PM Entertainment Group
10908,Inferno,0,10908,KPI Productions
10908,Inferno,0,10908,Long Road Productions
10908,Inferno,0,10908,Lomax Productions
34943,The Face Behind the Mask,0,34943,Columbia Pictures Corporation
27067,The Life of Jesus,0,27067,Procirep
27067,The Life of Jesus,0,27067,Canal+
27067,The Life of Jesus,0,27067,3b productions
27067,The Life of Jesus,0,27067,Région Nord-Pas-de-Calais
27067,The Life of Jesus,0,27067,Ministère de la Culture de la Republique Française
27067,The Life of Jesus,0,27067,Centre National de la Cinématographie (CNC)
27067,The Life of Jesus,0,27067,Fondation GAN pour le Cinéma
27067,The Life of Jesus,0,27067,Pictanovo Nord-Pas-de-Calais
27067,The Life of Jesus,0,27067,C.R.R.A.V
27067,The Life of Jesus,0,27067,Norfilm
9053,DOA: Dead or Alive,480314,9053,Impact Pictures
9053,DOA: Dead or Alive,480314,9053,Constantin Film Produktion
9053,DOA: Dead or Alive,480314,9053,Mindfire Entertainment
9053,DOA: Dead or Alive,480314,9053,Team Ninja
9053,DOA: Dead or Alive,480314,9053,VIP 4 Medienfonds
9053,DOA: Dead or Alive,480314,9053,Tecmo
1494,Curse of the Golden Flower,0,1494,Beijing New Picture Film Co. Ltd.
13318,The Bothersome Man,0,13318,Sandrew Metronome Norge
182,The Good German,5914908,182,Warner Bros.
182,The Good German,5914908,182,Section Eight Productions
182,The Good German,5914908,182,Sunset Gower Studios
31048,Sweet Land,0,31048,120dB Films
31048,Sweet Land,0,31048,Beautiful Motion Pictures LLC
31048,Sweet Land,0,31048,Channel Z Films
31048,Sweet Land,0,31048,Liebermania
1251,Letters from Iwo Jima,68673228,1251,DreamWorks SKG
1251,Letters from Iwo Jima,68673228,1251,Amblin Entertainment
1251,Letters from Iwo Jima,68673228,1251,Malpaso Productions
1251,Letters from Iwo Jima,68673228,1251,Warner Bros.
43512,Presenting Lily Mars,0,43512,Metro-Goldwyn-Mayer (MGM)
9656,Black Christmas,21510851,9656,Dimension Films
5393,Happily N'Ever After,38085778,5393,Vanguard Films
5393,Happily N'Ever After,38085778,5393,Lionsgate
5393,Happily N'Ever After,38085778,5393,Odyssey
5393,Happily N'Ever After,38085778,5393,Nitrogen Studios Canada
14171,Home of the Brave,0,14171,North by Northwest Entertainment
14171,Home of the Brave,0,14171,Metro-Goldwyn-Mayer (MGM)
14171,Home of the Brave,0,14171,Severe Entertainment
14171,Home of the Brave,0,14171,Winkler Films
14171,Home of the Brave,0,14171,Zak Productions
14171,Home of the Brave,0,14171,Millennium Films
14171,Home of the Brave,0,14171,Emmett/Furla Films
14396,Code Name: The Cleaner,10337477,14396,New Line Cinema
1931,Stomp the Yard,75511123,1931,Rainforest Films
13967,Miss Potter,35078241,13967,BBC Films
9992,Arthur and the Invisibles,107944236,9992,Canal Plus
9992,Arthur and the Invisibles,107944236,9992,Sofica Europacorp
9992,Arthur and the Invisibles,107944236,9992,Avalanche Productions
9992,Arthur and the Invisibles,107944236,9992,EuropaCorp
16371,Tell Me Something,0,16371,Koo & Cee Film
19344,Loving Annabelle,0,19344,Big Easy Pictures
19344,Loving Annabelle,0,19344,Divine Light Pictures
8275,American Pie Presents: The Naked Mile,0,8275,Rogue Pictures
8275,American Pie Presents: The Naked Mile,0,8275,Capital Arts Entertainment
8275,American Pie Presents: The Naked Mile,0,8275,Neo Art & Logic
8275,American Pie Presents: The Naked Mile,0,8275,Universal Studios Home Entertainment
2433,The Young Girls of Rochefort,0,2433,Madeleine Films
2204,Alice in the Cities,0,2204,Westdeutscher Rundfunk (WDR)
2204,Alice in the Cities,0,2204,Filmverlag der Autoren
42567,David and Bathsheba,0,42567,Twentieth Century Fox Film Corporation
26518,Old Joy,0,26518,Film Science
26518,Old Joy,0,26518,Washington Square Films
26518,Old Joy,0,26518,Van Hoy/Knudsen Productions
13771,Venus,0,13771,Miramax
10810,Rosario Tijeras,0,10810,Ibermedia
10810,Rosario Tijeras,0,10810,Moonshot Pictures
10810,Rosario Tijeras,0,10810,Rio Negro
10810,Rosario Tijeras,0,10810,Fondo de Inversión y Estímulos al Cine (FIDECINE)
10810,Rosario Tijeras,0,10810,Maestranza Films
10810,Rosario Tijeras,0,10810,Dulce Compania
1773,American Madness,0,1773,Columbia Pictures Corporation
11578,The Return of Don Camillo,0,11578,Filmsonor
11578,The Return of Don Camillo,0,11578,Les Films Ariane
11578,The Return of Don Camillo,0,11578,Francinex
11578,The Return of Don Camillo,0,11578,Rizzoli Film
11578,The Return of Don Camillo,0,11578,Amato Film
11972,Don Camillo,0,11972,Francinex
11972,Don Camillo,0,11972,Produzione Film Giuseppe Amato
11972,Don Camillo,0,11972,Rizzoli Editore
38025,Invisible Waves,0,38025,Fortissimo Films
38025,Invisible Waves,0,38025,Dedicate Ltd.
27095,Cold Showers,0,27095,Why Not Productions
27095,Cold Showers,0,27095,Canal+
27095,Cold Showers,0,27095,TPS Star
4283,Primeval,10597734,4283,Hollywood Pictures
4283,Primeval,10597734,4283,Sarah James Productions
4283,Primeval,10597734,4283,Pariah
7457,Alpha Dog,15309302,7457,A-Mark Entertainment
8398,The Hitcher,25399945,8398,Intrepid Pictures
8398,The Hitcher,25399945,8398,Focus Films
8398,The Hitcher,25399945,8398,Platinum Dunes
13551,The Dead Girl,0,13551,Lakeshore Entertainment
13551,The Dead Girl,0,13551,Bruin Grip Services
13551,The Dead Girl,0,13551,Pitbull Pictures
36878,Testament of Orpheus,0,36878,Cinédis
36878,Testament of Orpheus,0,36878,Les Editions Cinégraphiques
19166,House Of 9,0,19166,Defender Production
43470,A Stolen Life,0,43470,Warner Bros.
3549,After the Wedding,0,3549,Zentropa Entertainments
25648,Time,14742,25648,Kim Ki-Duk Film
25648,Time,14742,25648,Happinet Pictures
6166,Dinner for One,0,6166,Norddeutscher Rundfunk (NDR)
6166,Dinner for One,0,6166,Schweizer Fernsehen (SF)
19629,Red Doors,0,19629,Time Warner
56705,Crawlspace,0,56705,Empire Pictures
27337,Linda Linda Linda,0,27337,Bitters End
27337,Linda Linda Linda,0,27337,Vap/Cave
27337,Linda Linda Linda,0,27337,Covers & Co.
